PULocationID,puhour,mean_hour,sd_hour
128,10,1.088235294117647,0.2879022412812366
128,11,1.0606060606060606,0.2423058422987799
128,12,1.025,0.15811388300841897
128,13,1.12,0.38544964466377263
128,14,1.0980392156862746,0.30032661958503204
128,15,1.1607142857142858,0.4167748777233324
128,16,1.1714285714285715,0.5136784463246316
128,17,1.0857142857142856,0.2840286409986905
128,18,1.0833333333333333,0.280305955290694
128,19,1.0,0.0
128,20,1.04,0.19999999999999998
128,21,1.0769230769230769,0.271746488194703
128,22,1.0294117647058822,0.17149858514250882
128,23,1.1282051282051282,0.5221154933480352
129,0,7.43956043956044,3.770872245542769
129,1,8.953296703296703,4.526081760093653
129,2,8.791208791208792,5.495836608051756
129,3,9.178571428571429,6.685248111041104
129,4,13.521978021978022,9.375958966685495
129,5,10.547945205479452,3.6163589541002974
129,6,10.169863013698631,3.5205318081154195
129,7,9.591780821917808,4.578429880604181
129,8,7.630853994490358,4.259060681354901
129,9,6.461325966850829,3.981939338591355
129,10,5.383753501400561,3.4316871773062285
129,11,4.53781512605042,2.6216147223118944
129,12,4.048571428571429,2.214936457796322
129,13,4.473087818696884,2.3919813572201374
129,14,4.7994428969359335,2.3300082051905466
129,15,5.146814404432133,2.526096481709091
129,16,4.779614325068871,2.1761953887877272
129,17,4.619718309859155,2.3991888764870675
129,18,3.7793696275071635,2.2167151459468726
129,19,3.6047197640117994,2.346489539904326
129,20,3.4597701149425286,2.146263277538581
129,21,3.773638968481375,2.3593281958956784
129,22,4.273775216138328,2.519858328471852
129,23,5.247910863509749,2.9883086587695695
130,0,1.5482233502538072,0.8594964062223452
130,1,1.4705882352941178,0.7782279262441154
130,2,1.326086956521739,0.5762458200305867
130,3,1.3009708737864079,0.7117356781937623
130,4,1.2661290322580645,0.7767858623187234
130,5,1.3962264150943395,0.7464588801830653
130,6,2.169491525423729,1.3496351531790522
130,7,2.130281690140845,1.1741918165858007
130,8,2.182142857142857,1.3085200733600049
130,9,1.9666666666666666,1.2020737966694914
130,10,2.5159010600706715,2.7332198851411116
130,11,2.0078125,1.476594352675419
130,12,2.048780487804878,1.2079530642752925
130,13,2.3,1.3208558566985107
130,14,2.3701298701298703,1.2475450744243692
130,15,2.294701986754967,1.4407126364845533
130,16,4.909883720930233,3.188082031854472
130,17,2.6437908496732025,1.9402325385514232
130,18,1.9573643410852712,1.1811275489855113
130,19,1.8204081632653062,1.0403694945446014
130,20,1.7723214285714286,1.0785066757250972
130,21,1.7964601769911503,0.9721389204374555
130,22,1.6441441441441442,0.9342342361997477
130,23,1.6153846153846154,0.9028986715586085
131,0,1.1333333333333333,0.571346463723366
131,1,1.1176470588235294,0.32703497008386423
131,2,1.2608695652173914,0.7518094115561123
131,3,1.0454545454545454,0.21320071635561041
131,4,1.0714285714285714,0.262265264156481
131,5,1.025,0.15811388300841897
131,6,1.5205479452054795,0.7897548994046694
131,7,1.2416666666666667,0.5797106396904477
131,8,1.2727272727272727,0.6191391873668902
131,9,1.4132231404958677,0.7378958992478015
131,10,1.2524271844660195,0.5894238895792239
131,11,1.2083333333333333,0.5412785384073072
131,12,1.3543307086614174,0.7614476506526333
131,13,1.3359375,0.655411678644756
131,14,1.211111111111111,0.5506777120710309
131,15,1.2403846153846154,0.4925698867706477
131,16,1.1486486486486487,0.35817009934756133
131,17,1.1694915254237288,0.4606046390860962
131,18,1.054054054054054,0.22924343513512563
131,19,1.0227272727272727,0.15075567228888181
131,20,1.0,0.0
131,21,1.0869565217391304,0.41702882811414954
131,22,1.2857142857142858,0.8254203058555569
131,23,1.0,0.0
132,0,321.37808219178083,104.70492059789174
132,1,168.29041095890412,110.03532420378852
132,2,56.11538461538461,74.78828066746831
132,3,27.71780821917808,39.74665423221716
132,4,30.473972602739725,27.748131445838133
132,5,144.03287671232877,44.90856417135334
132,6,254.0958904109589,63.01015189083928
132,7,242.01092896174865,58.34366668177782
132,8,180.4958904109589,49.50477954047059
132,9,189.16438356164383,47.1383903932184
132,10,220.54246575342466,51.859875440619255
132,11,180.25479452054793,55.868205000441876
132,12,254.17808219178082,53.135102133424844
132,13,356.0301369863014,63.25655654878594
132,14,437.39617486338796,76.85573667138223
132,15,425.12841530054646,74.65652793266842
132,16,469.63835616438354,83.4127210996406
132,17,459.1506849315069,90.45511776883356
132,18,424.28142076502735,85.7832568786918
132,19,420.8191780821918,81.42282238302168
132,20,480.8986301369863,94.89495709853978
132,21,476.2103825136612,91.89852653649734
132,22,426.26775956284155,107.7053280828411
132,23,406.74043715846994,113.39447863548669
133,0,1.2937062937062938,0.5285132992605973
133,1,1.28,0.5196798188249759
133,2,1.292929292929293,0.6888696042678824
133,3,1.1666666666666667,0.4036351673412597
133,4,1.3478260869565217,0.9190867733214366
133,5,1.252808988764045,0.529489656784634
133,6,1.4754098360655739,0.7324478913404653
133,7,1.7533039647577093,1.0933933176216184
133,8,1.8294573643410852,1.1810700879498368
133,9,1.4610778443113772,0.7584742372701619
133,10,1.4662576687116564,0.8626846453916583
133,11,1.3450704225352113,0.6742032297501205
133,12,1.330935251798561,0.6744669307718707
133,13,1.3046875,0.6706277908484466
133,14,1.2814814814814814,0.5941487307120533
133,15,1.32,0.6672040844618539
133,16,1.3829787234042554,0.9154200789651951
133,17,1.5536723163841808,1.0272981802301915
133,18,1.515923566878981,0.8366990662441679
133,19,1.4351851851851851,0.7269594616234735
133,20,1.2772277227722773,0.5851292486483327
133,21,1.2788461538461537,0.6302523884833336
133,22,1.368,0.7883834010789257
133,23,1.336,0.6083292826496456
134,0,1.2592592592592593,0.5698068269220042
134,1,1.0804597701149425,0.2735805142573971
134,2,1.1044776119402986,0.3081876818084285
134,3,1.0526315789473684,0.2262942859214142
134,4,1.1666666666666667,0.3755338080994054
134,5,1.235632183908046,0.48882944092066494
134,6,1.578125,1.1228892356782543
134,7,1.858974358974359,1.2436036412406881
134,8,1.523076923076923,0.8015646871342244
134,9,1.6063829787234043,0.8236878738366362
134,10,1.5714285714285714,0.7844645405527362
134,11,1.4550561797752808,0.8169823537369257
134,12,1.5115207373271888,0.8283774808173989
134,13,1.6283185840707965,0.9446428156526722
134,14,1.7576923076923077,1.171961058863614
134,15,1.8549019607843138,1.1040929090288525
134,16,2.54,1.5437001112407869
134,17,1.75,0.9726434301894756
134,18,1.445054945054945,0.7393836071426811
134,19,1.5777777777777777,0.7319947152750249
134,20,1.3172413793103448,0.7610614688623863
134,21,1.3241379310344827,0.6859984473246281
134,22,1.3140495867768596,0.605984843749408
134,23,1.2678571428571428,0.5019267894130597
135,0,1.1764705882352942,0.5970368740478121
135,1,1.0784313725490196,0.3372321013724501
135,2,1.2380952380952381,0.8207528908152862
135,3,1.0789473684210527,0.27327631273309383
135,4,1.1666666666666667,0.4184987968176887
135,5,1.305699481865285,0.6164571599485348
135,6,1.3380281690140845,0.5941478663970285
135,7,1.66147859922179,0.8559274897468125
135,8,1.5472636815920398,0.8479416106810528
135,9,1.770334928229665,1.0071286215576896
135,10,1.4426229508196722,0.7528245019120704
135,11,1.4736842105263157,0.8209183818726824
135,12,1.4970414201183433,0.7877353038860498
135,13,1.5,0.8421106380977417
135,14,1.330708661417323,0.535340243539523
135,15,1.25,0.557556782056672
135,16,1.2061855670103092,0.4773656951152358
135,17,1.3116883116883118,0.5907118867528056
135,18,1.1839080459770115,0.5177935215711192
135,19,1.2542372881355932,0.7332784280669798
135,20,1.1733333333333333,0.41503283274007635
135,21,1.2127659574468086,0.778408918264239
135,22,1.2166666666666666,0.5237306419436755
135,23,1.1553398058252426,0.4592679928781395
136,0,1.2476190476190476,0.4553306571339197
136,1,1.1290322580645162,0.38342165154928953
136,2,1.2444444444444445,0.48409031630826327
136,3,1.1136363636363635,0.618170936354914
136,4,1.2096774193548387,0.48373874449373866
136,5,1.18,0.43531017619043716
136,6,1.11864406779661,0.3261449731971787
136,7,1.3785714285714286,0.7143730676287705
136,8,1.2363636363636363,0.5055158638201291
136,9,1.1696428571428572,0.4221009839709458
136,10,1.1938775510204083,0.5108747958322284
136,11,1.180722891566265,0.41744222072080517
136,12,1.1616161616161615,0.44508817532907957
136,13,1.1590909090909092,0.451978120627095
136,14,1.2278481012658229,0.505086108135003
136,15,1.32,0.7898344027949048
136,16,1.2857142857142858,0.5976143046671967
136,17,1.1919191919191918,0.39581400694934926
136,18,1.1758241758241759,0.5075738937645018
136,19,1.2647058823529411,0.5071914784238561
136,20,1.1951219512195121,0.5076944835705797
136,21,1.3166666666666667,0.6241378234003047
136,22,1.1016949152542372,0.3569465938144929
136,23,1.1733333333333333,0.41503283274007635
137,0,118.14520547945206,68.87158188621677
137,1,72.20547945205479,57.14233215173559
137,2,51.40659340659341,46.406273448321585
137,3,36.81643835616438,35.544303780435584
137,4,31.016438356164382,21.523300775922653
137,5,38.45479452054794,9.136405879172667
137,6,96.58082191780822,38.717164952511155
137,7,176.62191780821917,71.0653202206966
137,8,211.72876712328767,78.82499303724673
137,9,182.44383561643835,46.950409266614216
137,10,167.6904109589041,28.817635036837494
137,11,169.85205479452054,26.08660612494213
137,12,179.24383561643836,27.584201693176233
137,13,173.29234972677597,27.436288267834488
137,14,174.8082191780822,30.526901095612004
137,15,176.57534246575344,27.866202010886145
137,16,166.8739726027397,29.69719909183938
137,17,187.4849315068493,38.99179848685875
137,18,218.55616438356165,46.03033217078847
137,19,220.2821917808219,54.09449237281933
137,20,200.73424657534247,50.14537169043618
137,21,176.8904109589041,47.012963387548766
137,22,161.44262295081967,56.8021390462064
137,23,143.57103825136613,67.89810361112873
138,0,194.07692307692307,143.52989769418863
138,1,49.86038961038961,102.1028254266663
138,2,24.807692307692307,53.41923241735652
138,3,4.904191616766467,9.122482179740793
138,4,3.5977011494252875,3.1484309073636143
138,5,6.734246575342466,3.9652411196339328
138,6,20.03013698630137,13.935158761437123
138,7,173.4808743169399,121.83437405633612
138,8,298.3415300546448,151.80622389413085
138,9,408.09289617486337,179.26142875646275
138,10,475.74246575342465,137.78050101859958
138,11,468.05479452054794,132.0848555937589
138,12,468.55068493150685,122.62591994623911
138,13,421.4945355191257,113.73058153169316
138,14,471.78688524590166,122.89848107055597
138,15,497.4328767123288,119.49041992818447
138,16,505.6448087431694,144.59200820235785
138,17,506.05464480874315,134.86627478453255
138,18,517.1671232876712,163.9378132355682
138,19,507.04918032786884,165.23191766654722
138,20,473.20604395604397,165.9453388937455
138,21,527.25956284153,179.61162318256058
138,22,466.85792349726773,176.37092460673676
138,23,424.9945355191257,152.07887273287332
139,0,1.1363636363636365,0.35125008665710444
139,1,1.0,0.0
139,2,1.3333333333333333,0.5773502691896258
139,3,1.0,0.0
139,4,1.0714285714285714,0.26226526415648105
139,5,1.2650602409638554,0.5428995628577726
139,6,1.3373493975903614,0.6856918961403579
139,7,1.144578313253012,0.38674785762510433
139,8,1.2475247524752475,0.5728165604110866
139,9,1.4105960264900663,0.65596263286672
139,10,1.3918918918918919,0.7526383086232592
139,11,1.064516129032258,0.24767560367065303
139,12,1.1166666666666667,0.3237317715130933
139,13,1.0606060606060606,0.24043472671155014
139,14,1.202020202020202,0.5529106282691806
139,15,1.0434782608695652,0.2061845709423622
139,16,1.32,1.0388376550113054
139,17,1.0980392156862746,0.30032661958503204
139,18,1.0714285714285714,0.259870097418821
139,19,1.225,0.5767948575466911
139,20,1.146341463414634,0.4219582686567534
139,21,1.1555555555555554,0.42402591878089224
139,22,1.1176470588235294,0.4093384079998047
139,23,1.1666666666666667,0.48154341234307674
140,0,59.46027397260274,25.51366117432266
140,1,33.73424657534247,19.32765640143679
140,2,23.346153846153847,14.729740217476264
140,3,16.55068493150685,8.883295895001554
140,4,20.5013698630137,6.149075092397751
140,5,43.93698630136986,15.937511101907916
140,6,111.96164383561644,49.943084722272566
140,7,257.3606557377049,119.74429827067323
140,8,352.27945205479455,154.80774585117854
140,9,324.24657534246575,111.0305844437506
140,10,296.6876712328767,74.10010296667498
140,11,300.10382513661204,67.96381097147659
140,12,301.96438356164384,62.891205053165315
140,13,289.53698630136984,60.4420245032999
140,14,308.1972602739726,81.44545463305712
140,15,314.44109589041096,90.3936139854203
140,16,272.03561643835616,67.0581291420235
140,17,309.2978142076503,88.52880559381089
140,18,312.1123287671233,87.4959401651649
140,19,286.9890410958904,72.17941542739601
140,20,224.97260273972603,58.28378202663254
140,21,166.87123287671233,47.19514514358641
140,22,128.56284153005464,37.943868226805456
140,23,95.94535519125684,30.5242282885779
141,0,127.76502732240438,73.88150068470395
141,1,86.81643835616438,61.45092523757936
141,2,64.40384615384616,45.87501389391507
141,3,51.99452054794521,31.49358861322848
141,4,59.11506849315069,21.725255415441605
141,5,65.44931506849315,20.70198750404154
141,6,176.85753424657534,79.90617079591532
141,7,343.24931506849316,171.215293365464
141,8,404.11506849315066,161.27530184936074
141,9,375.74520547945207,87.49878027579365
141,10,358.61095890410957,61.82945251458888
141,11,360.9835616438356,61.551816404265935
141,12,373.12841530054646,69.53999469076368
141,13,366.7808219178082,60.00944215433305
141,14,374.64109589041095,57.02534580982204
141,15,362.1808219178082,56.41326284303468
141,16,335.42739726027395,55.62717648606236
141,17,394.78356164383564,76.23776971577729
141,18,439.08493150684933,91.2025936938887
141,19,402.56164383561645,90.97363860134045
141,20,340.627397260274,70.82569002986936
141,21,306.4356164383562,73.51507539547198
141,22,255.76502732240436,78.10354546790295
141,23,185.90983606557376,80.77799823514545
142,0,191.02191780821917,104.42755815830088
142,1,85.23835616438356,59.02742571297997
142,2,36.59615384615385,28.290583595121802
142,3,21.578082191780823,13.0915022200602
142,4,22.791780821917808,7.576020466291994
142,5,46.84109589041096,16.107706124644892
142,6,130.17260273972602,56.376387340142834
142,7,268.8191780821918,125.52135304700616
142,8,354.14520547945204,133.63641119060875
142,9,361.4958904109589,80.68769061716173
142,10,383.6986301369863,67.59549308150295
142,11,410.4672131147541,77.40859579463329
142,12,452.6356164383562,83.50785540772513
142,13,458.627397260274,86.44602784885197
142,14,483.6465753424658,81.16130675936566
142,15,489.07650273224044,90.91169670097825
142,16,467.1397260273973,82.49035697843856
142,17,527.4602739726027,88.06875863311285
142,18,606.4356164383562,101.23427481991482
142,19,550.2246575342466,103.5710667795411
142,20,481.68219178082194,106.42697458003693
142,21,577.9699453551913,186.35602007322237
142,22,583.3726027397261,243.01358510180313
142,23,435.1475409836066,227.81387520004722
143,0,34.62465753424657,21.255094934282507
143,1,18.353424657534248,14.482407688995274
143,2,10.49862258953168,8.38585188932252
143,3,6.623955431754875,4.454686184636884
143,4,9.95890410958904,3.7278221707029107
143,5,27.46849315068493,9.695202120210732
143,6,89.93698630136986,41.28830391700799
143,7,162.2821917808219,77.2022805819299
143,8,209.85205479452054,77.73821968206919
143,9,217.6027397260274,48.165733717666875
143,10,211.26575342465753,39.791324566583704
143,11,203.42739726027398,38.20244389899012
143,12,202.71506849315068,37.973109597931334
143,13,195.11780821917807,38.04291728590828
143,14,211.96438356164384,43.0402487643674
143,15,204.3551912568306,50.06751127533488
143,16,180.08743169398906,38.74593048664779
143,17,199.6109589041096,42.538823772221654
143,18,220.74520547945207,48.97743661120256
143,19,184.15890410958903,45.43080669103206
143,20,135.62191780821917,30.021229880946827
143,21,112.45205479452055,27.283030740198488
143,22,104.40437158469945,36.71721454373394
143,23,68.74590163934427,33.147547641782964
144,0,157.25205479452055,95.75777607306121
144,1,136.73424657534247,116.3996197965663
144,2,109.39010989010988,106.549676775317
144,3,75.94246575342466,80.1752166322937
144,4,37.701369863013696,39.68496993545114
144,5,12.838356164383562,7.004210471091506
144,6,19.649315068493152,6.787414081533217
144,7,35.42739726027397,14.248898745513019
144,8,53.64931506849315,20.871211068183293
144,9,63.728767123287675,18.868846638728062
144,10,71.38082191780822,15.732662335337917
144,11,89.07397260273973,21.671562032611146
144,12,109.57260273972602,30.487581962520757
144,13,127.91506849315068,35.58631231197012
144,14,143.27945205479452,36.265030831882555
144,15,141.72328767123287,41.33131519241978
144,16,130.6164383561644,41.73728342787996
144,17,153.15616438356165,39.22806304551086
144,18,191.413698630137,37.60277241309056
144,19,207.53150684931506,41.13282183444052
144,20,205.76164383561644,40.76070152118546
144,21,208.5846994535519,50.33288840969541
144,22,207.0958904109589,59.08383975697176
144,23,183.2486338797814,74.2081924051948
145,0,17.583561643835615,8.363102730437037
145,1,12.468493150684932,6.572271019179051
145,2,8.688888888888888,6.163771309549225
145,3,6.309859154929577,4.321119954794411
145,4,6.115702479338843,3.601388811250524
145,5,6.5069252077562325,3.186879650736669
145,6,6.9779005524861875,3.6020243632752544
145,7,9.758904109589041,5.063547696945425
145,8,11.994505494505495,5.994944842668395
145,9,13.054794520547945,5.695309451787341
145,10,16.202739726027396,6.2134640363023745
145,11,16.571428571428573,7.285810742391492
145,12,16.56986301369863,6.689640279498988
145,13,17.13972602739726,7.3132188709489006
145,14,17.55068493150685,6.985131841080191
145,15,17.75068493150685,7.191706213816285
145,16,22.03013698630137,8.324574452568013
145,17,17.254794520547946,6.9078121306921005
145,18,16.213698630136985,6.945892039731686
145,19,15.282191780821918,6.347088595918428
145,20,14.775342465753425,5.888986293621416
145,21,16.213698630136985,6.080804671947393
145,22,18.649315068493152,7.548217227980976
145,23,18.128415300546447,8.118128619107237
146,0,13.602739726027398,6.481036848153722
146,1,9.892857142857142,5.57019355831162
146,2,7.384831460674158,5.107927583361632
146,3,5.793871866295264,4.151713154544051
146,4,8.140883977900552,4.5140025040976886
146,5,9.383561643835616,3.54883565871832
146,6,11.621917808219179,6.497215096040377
146,7,13.084931506849315,6.58969540294068
146,8,13.945205479452055,6.090639573227012
146,9,14.117808219178082,7.344717442065311
146,10,13.846575342465753,6.827426956320794
146,11,12.747945205479452,5.864966522042698
146,12,11.726027397260275,4.9181774129428675
146,13,11.197260273972603,4.835138457361027
146,14,11.838356164383562,5.899679404052446
146,15,12.408219178082192,6.188915859200909
146,16,12.2986301369863,5.523289679851203
146,17,13.791780821917808,5.92354571164795
146,18,12.915068493150685,6.137698123139515
146,19,11.364383561643836,5.681698251166763
146,20,10.233516483516484,4.339310700139438
146,21,11.627397260273973,6.114593879974812
146,22,13.923076923076923,8.56153325424179
146,23,13.808743169398907,7.379091532208192
147,0,1.1041666666666667,0.3087092781885837
147,1,1.0952380952380953,0.2971017571861746
147,2,1.2142857142857142,0.5196487690792454
147,3,1.2972972972972974,0.9388191419977445
147,4,1.2222222222222223,0.7215503590428881
147,5,1.024390243902439,0.15617376188860607
147,6,1.3047619047619048,0.5903683583448546
147,7,1.3113207547169812,0.5750893520169145
147,8,1.2621359223300972,0.6256160109114054
147,9,1.2261904761904763,0.47468925729633016
147,10,1.0833333333333333,0.27832496965309156
147,11,1.0666666666666667,0.2522624895547565
147,12,1.121212121212121,0.32887460856458367
147,13,1.1304347826086956,0.3392484547739255
147,14,1.155844155844156,0.4884167511065208
147,15,1.206896551724138,0.5543645228533541
147,16,1.1176470588235294,0.38194548425289243
147,17,1.125,0.33280548924392167
147,18,1.0408163265306123,0.19991494790174605
147,19,1.0909090909090908,0.2908033634511526
147,20,1.0,0.0
147,21,1.1020408163265305,0.3058388709205983
147,22,1.1111111111111112,0.4646213682914464
147,23,1.0483870967741935,0.2163345432076804
148,0,354.9780821917808,257.0306552924148
148,1,394.53698630136984,393.12810997629015
148,2,372.65384615384613,418.7463001262983
148,3,280.1123287671233,334.26426668871824
148,4,136.26027397260273,142.2636103105993
148,5,41.12876712328767,28.999097558202134
148,6,38.87123287671233,10.452528473906073
148,7,49.07123287671233,14.382543213910918
148,8,67.0931506849315,17.743040183013253
148,9,74.3945205479452,16.026008140709507
148,10,68.4153005464481,19.458341474111386
148,11,74.61917808219178,25.899428573261922
148,12,80.14520547945206,33.14218884774737
148,13,87.6054794520548,36.350445870003654
148,14,93.8986301369863,36.518821329625816
148,15,92.21095890410959,39.934863041782044
148,16,84.40821917808219,40.840488937513044
148,17,99.37260273972603,45.91258195085471
148,18,128.76986301369863,51.68184231943201
148,19,151.05753424657533,54.654554312428246
148,20,173.56164383561645,51.48364359415466
148,21,216.41643835616438,62.27673752478042
148,22,274.53150684931506,94.98190816264787
148,23,319.0712328767123,157.4598688445814
149,0,1.0,0.0
149,1,1.0769230769230769,0.2773500981126146
149,2,1.0,0.0
149,3,1.1333333333333333,0.3518657752744984
149,4,1.1111111111111112,0.32338083338177726
149,5,1.1428571428571428,0.44839513942303283
149,6,1.3823529411764706,0.6755139978770961
149,7,1.1830985915492958,0.4872622982375121
149,8,1.2727272727272727,0.5402868913248293
149,9,1.1948051948051948,0.4599473951317133
149,10,1.1590909090909092,0.39787838598163133
149,11,1.2524271844660195,0.5725492803850564
149,12,1.3714285714285714,0.723999878574454
149,13,1.4205607476635513,0.7652522481838123
149,14,1.3781512605042017,0.6508351432628886
149,15,1.2127659574468086,0.4607693525485372
149,16,1.1176470588235294,0.36770412199825003
149,17,1.18,0.4819179369552286
149,18,1.1886792452830188,0.6219264046735665
149,19,1.2222222222222223,0.6374552583116766
149,20,1.15625,0.36890203262847343
149,21,1.0666666666666667,0.2537081317024625
149,22,1.0303030303030303,0.17407765595569785
149,23,1.0,0.0
150,0,1.0909090909090908,0.30151134457776363
150,1,1.05,0.22360679774997896
150,2,1.0,0.0
150,3,1.1,0.316227766016838
150,4,1.0909090909090908,0.30151134457776363
150,5,1.028169014084507,0.23735633163877068
150,6,1.1111111111111112,0.31782086308186414
150,7,1.03125,0.17677669529663687
150,8,1.027027027027027,0.1643989873053573
150,9,1.0857142857142856,0.3734913631120908
150,10,1.0,0.0
150,11,1.0769230769230769,0.2690691175985249
150,12,1.1272727272727272,0.4326723786023175
150,13,1.1481481481481481,0.3585825031987472
150,14,1.106060606060606,0.31027471097463977
150,15,1.2098765432098766,0.5412035056870024
150,16,1.144927536231884,0.46258106821592015
150,17,1.0819672131147542,0.27659127289275987
150,18,1.1818181818181819,0.4646601886422925
150,19,1.0285714285714285,0.1690308509457033
150,20,1.0,0.0
150,21,1.1470588235294117,0.35949062795357095
150,22,1.0285714285714285,0.1690308509457033
150,23,1.0,0.0
151,0,31.34794520547945,18.038786885616272
151,1,18.736986301369864,15.083900037563842
151,2,12.763085399449036,9.247013157364156
151,3,9.169863013698631,5.810531480001145
151,4,13.098630136986301,4.566495673238358
151,5,28.71780821917808,10.59155975482564
151,6,65.95342465753424,23.40706478653013
151,7,128.07123287671232,53.14359947053482
151,8,162.35616438356163,49.27824394098244
151,9,156.94535519125682,29.705998061543028
151,10,153.68493150684932,33.04462380519129
151,11,145.73698630136985,33.87488091236242
151,12,151.56712328767122,36.092585669748914
151,13,146.3972602739726,35.440842105917504
151,14,150.2082191780822,30.538939983837725
151,15,147.64109589041095,27.986652213018044
151,16,140.3224043715847,27.327739747052114
151,17,161.9753424657534,32.06358629598172
151,18,170.63287671232877,33.39312974182769
151,19,145.5917808219178,31.146330254196528
151,20,110.61917808219178,24.67837431159627
151,21,85.76986301369863,21.784576438057698
151,22,72.35890410958905,23.460042225309547
151,23,50.00819672131148,19.92678210244833
152,0,9.423076923076923,5.724830203996444
152,1,6.435261707988981,4.4184534712644155
152,2,5.123563218390805,4.236416428361753
152,3,3.773006134969325,3.1948046546699382
152,4,3.835866261398176,2.898242096573739
152,5,4.623268698060942,2.3855843349727683
152,6,9.947945205479453,4.008237040497167
152,7,18.642857142857142,9.412431178222224
152,8,16.986301369863014,7.108447904586723
152,9,12.936986301369863,5.151962894072486
152,10,10.591780821917808,4.734191548950957
152,11,10.964383561643835,4.81428077836304
152,12,11.934246575342465,4.979193499560601
152,13,12.432876712328767,4.991642872834876
152,14,13.041208791208792,5.298365533131639
152,15,14.221917808219178,5.075535119715724
152,16,14.794520547945206,4.95129826495084
152,17,18.019178082191782,6.163269824288957
152,18,17.205479452054796,6.476837225264438
152,19,15.557692307692308,6.053887593147405
152,20,12.536986301369863,5.138400648289242
152,21,12.10958904109589,5.666950756324326
152,22,12.273972602739725,5.9891391490347
152,23,11.241095890410959,5.890666756801037
153,0,1.0,0.0
153,1,1.0357142857142858,0.1889822365046136
153,2,1.0526315789473684,0.22941573387056172
153,3,1.0769230769230769,0.27735009811261463
153,4,1.0434782608695652,0.20851441405707477
153,5,1.0689655172413792,0.25788071477756375
153,6,1.2,0.4277601236724331
153,7,1.1764705882352942,0.40812938896419143
153,8,1.2164179104477613,0.5533485257547899
153,9,1.0705882352941176,0.25765588412036844
153,10,1.1265822784810127,0.46318542024558085
153,11,1.161764705882353,0.37097266736211576
153,12,1.1666666666666667,0.5139091010116129
153,13,1.0987654320987654,0.30020569080236215
153,14,1.1506849315068493,0.360217252220885
153,15,1.140625,0.35038244411336755
153,16,1.1666666666666667,0.37582301400141443
153,17,1.1940298507462686,0.48243760655137063
153,18,1.1477272727272727,0.38773651224228267
153,19,1.119047619047619,0.3257895656380052
153,20,1.1636363636363636,0.37335497772755005
153,21,1.125,0.4178554470186725
153,22,1.2380952380952381,0.5323451937818401
153,23,1.0869565217391304,0.2848849246447679
154,0,1.0,0.0
154,1,1.0,0.0
154,2,1.0,0.0
154,3,1.0,0.0
154,4,1.0,0.0
154,5,1.5,0.7071067811865476
154,6,1.0,0.0
154,7,1.0,0.0
154,8,1.0,0.0
154,9,1.0,0.0
154,10,1.0,0.0
154,11,1.0666666666666667,0.2581988897471612
154,12,1.2142857142857142,0.5789342235218394
154,13,1.0588235294117647,0.24253562503633297
154,14,1.037037037037037,0.19245008972987523
154,15,1.0606060606060606,0.24230584229877994
154,16,1.0731707317073171,0.26365165488187475
154,17,1.125,0.3415650255319866
154,18,1.0,0.0
154,19,1.0666666666666667,0.2581988897471611
154,20,1.0,0.0
154,21,1.0833333333333333,0.2886751345948129
154,22,1.0,0.0
154,23,1.0,0.0
155,0,1.04,0.2
155,1,1.1764705882352942,0.3929526239966879
155,2,1.1333333333333333,0.35186577527449836
155,3,1.0,0.0
155,4,1.1111111111111112,0.4714045207910317
155,5,1.1063829787234043,0.31166052833390545
155,6,1.368421052631579,0.7672864252115545
155,7,1.7956204379562044,1.0650786088869828
155,8,1.6470588235294117,0.999477761301314
155,9,1.3235294117647058,0.6211550719346857
155,10,1.4691358024691359,0.8127313010943681
155,11,1.3795620437956204,0.6874011892769182
155,12,1.484375,0.7935207601886631
155,13,1.609271523178808,0.9796156384608189
155,14,1.3896103896103895,0.6294689982522027
155,15,1.4044117647058822,0.692592301329264
155,16,1.202020202020202,0.4944549252025929
155,17,1.1547619047619047,0.4249464209755656
155,18,1.2674418604651163,0.6024346409196829
155,19,1.3013698630136987,0.8111194511779062
155,20,1.0819672131147542,0.27659127289275987
155,21,1.0875,0.3258387424416399
155,22,1.1777777777777778,0.4415308539043392
155,23,1.1176470588235294,0.4311407576896163
156,0,1.0,0.0
156,1,1.3333333333333333,0.816496580927726
156,2,1.0,0.0
156,3,1.0,0.0
156,4,1.0,0.0
156,5,1.0,0.0
156,6,1.0,0.0
156,7,1.0,0.0
156,8,1.0303030303030303,0.17407765595569785
156,9,1.0,0.0
156,10,1.1333333333333333,0.3518657752744984
156,11,1.0,0.0
156,12,1.0,0.0
156,13,1.0,0.0
156,14,1.0769230769230769,0.2773500981126146
156,15,1.0833333333333333,0.28867513459481287
156,16,1.0,0.0
156,17,1.1428571428571428,0.37796447300922725
156,18,1.3333333333333333,0.5773502691896258
156,19,1.0,0.0
156,20,1.0,0.0
156,21,1.0,0.0
156,22,1.125,0.3535533905932738
156,23,1.0,0.0
157,0,1.3275862068965518,0.6002291768814215
157,1,1.4651162790697674,0.8295943250686123
157,2,1.5520833333333333,1.304807238569959
157,3,1.5154639175257731,0.98015094566534
157,4,1.5730337078651686,1.137058010527789
157,5,1.2272727272727273,0.5192229545089742
157,6,1.375,0.5579612484008015
157,7,1.3273809523809523,0.6333734773344274
157,8,1.3537414965986394,0.7003200940199814
157,9,1.352112676056338,0.6324239432150345
